surrogate_key,emmi_cd,specialty_cd,active,create_dt,last_chng_dt
61638,15651,1,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61639,15651,9,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61640,15651,21,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61641,15651,29,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61642,15651,32,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61643,15652,1,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61644,15652,19,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61645,15652,21,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61646,15652,25,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61647,15652,29,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61648,15652,33,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61649,15653,1,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61650,15653,9,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61651,15653,15,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61652,15653,17,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61653,15653,18,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61654,15653,21,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61655,15653,23,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61656,15653,29,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61657,15654,1,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61658,15654,16,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61659,15654,21,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61660,15654,37,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61661,15655,1,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61662,15655,16,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61663,15655,21,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61664,15655,37,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61665,15656,1,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61666,15656,16,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61667,15656,21,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61668,15656,37,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61669,15657,16,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61670,15657,28,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61671,15657,40,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61672,15658,4,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61673,15658,25,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61674,15659,1,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61675,15659,12,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61676,15659,21,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61677,15659,25,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61678,15659,35,true,"2014-02-11 10:23:40.137","2014-02-11 10:23:40.137"
61679,15660,16,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61680,15660,28,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61681,15660,40,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61682,15661,1,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61683,15661,15,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61684,15661,21,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61685,15661,29,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61686,15661,33,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61687,15662,1,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61688,15662,7,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61689,15662,9,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61690,15662,19,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61691,15662,21,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61692,15663,4,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61693,15663,15,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61694,15664,1,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61695,15664,12,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61696,15664,21,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61697,15664,25,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61698,15664,35,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61699,15665,16,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61700,15665,28,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61701,15665,40,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61702,15666,1,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61703,15666,7,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61704,15666,9,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61705,15666,19,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61706,15666,21,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61707,15667,33,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61708,15667,37,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61709,15668,1,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61710,15668,12,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61711,15668,21,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61712,15668,25,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61713,15668,35,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61714,15669,16,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61715,15669,28,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61716,15669,40,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61717,15670,1,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61718,15670,7,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61719,15670,21,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61720,15670,34,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61721,15671,1,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61722,15671,7,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61723,15671,9,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61724,15671,19,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61725,15671,21,true,"2014-02-11 10:23:40.140","2014-02-11 10:23:40.140"
61726,15672,1,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61727,15672,7,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61728,15672,9,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61729,15672,19,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61730,15672,21,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61731,15673,33,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61732,15673,37,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61733,15674,1,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61734,15674,19,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61735,15674,20,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61736,15674,21,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61737,15675,1,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61738,15675,15,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61739,15675,21,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61740,15675,29,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61741,15675,33,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61742,15676,1,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61743,15676,15,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61744,15676,21,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61745,15676,29,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61746,15676,33,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61747,15677,1,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61748,15677,9,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61749,15677,21,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61750,15677,29,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61751,15677,32,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61752,15678,1,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61753,15678,18,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61754,15678,21,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61755,15678,25,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61756,15678,35,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61757,15679,1,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61758,15679,21,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61759,15679,35,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61760,15679,37,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61761,15680,1,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61762,15680,7,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61763,15680,21,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61764,15681,1,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61765,15681,21,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61766,15681,25,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61767,15682,12,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61768,15682,28,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61769,15683,30,true,"2014-02-11 10:23:40.143","2014-02-11 10:23:40.143"
61770,15684,1,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61771,15684,21,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61772,15684,25,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61773,15685,16,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61774,15685,23,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61775,15685,26,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61776,15685,33,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61777,15686,1,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61778,15686,18,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61779,15686,21,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61780,15686,25,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61781,15686,35,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61782,15687,12,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61783,15687,28,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61784,15688,1,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61785,15688,18,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61786,15688,21,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61787,15688,25,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61788,15688,35,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61789,15689,12,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61790,15689,28,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61791,15690,1,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61792,15690,21,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61793,15690,25,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61794,15691,25,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61795,15691,27,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61796,15691,33,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61797,15692,16,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61798,15692,23,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61799,15692,26,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61800,15692,33,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61801,15693,25,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61802,15693,27,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61803,15693,33,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61804,15694,25,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61805,15694,27,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61806,15694,33,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61807,15695,16,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61808,15695,23,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61809,15695,26,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61810,15695,33,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61811,15696,1,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61812,15696,21,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61813,15696,35,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61814,15696,37,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61815,15697,30,true,"2014-02-11 10:23:40.147","2014-02-11 10:23:40.147"
61816,15698,16,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61817,15698,23,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61818,15698,26,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61819,15698,33,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61820,15699,1,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61821,15699,7,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61822,15699,18,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61823,15699,21,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61824,15699,35,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61825,15700,23,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61826,15700,26,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61827,15700,28,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61828,15700,30,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61829,15701,23,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61830,15701,26,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61831,15701,28,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61832,15701,30,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61833,15702,1,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61834,15702,17,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61835,15702,21,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61836,15702,28,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61837,15703,1,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61838,15703,4,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61839,15703,15,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61840,15703,21,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61841,15703,39,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61842,15704,1,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61843,15704,21,true,"2014-02-11 10:23:40.150","2014-02-11 10:23:40.150"
61844,15704,35,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61845,15705,1,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61846,15705,17,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61847,15705,21,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61848,15705,28,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61849,15706,1,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61850,15706,21,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61851,15706,35,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61852,15707,1,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61853,15707,17,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61854,15707,21,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61855,15707,28,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61856,15708,1,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61857,15708,18,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61858,15708,21,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61859,15708,23,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61860,15708,26,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61861,15708,30,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61862,15708,37,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61863,15709,23,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61864,15709,26,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61865,15709,28,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61866,15709,30,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61867,15710,23,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61868,15710,26,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61869,15710,28,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61870,15710,30,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61871,15711,1,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61872,15711,7,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61873,15711,18,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61874,15711,21,true,"2014-02-11 10:23:40.173","2014-02-11 10:23:40.173"
61875,15711,35,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61876,15712,1,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61877,15712,21,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61878,15712,35,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61879,15713,1,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61880,15713,16,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61881,15713,21,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61882,15713,30,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61883,15714,1,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61884,15714,21,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61885,15714,35,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61886,15715,1,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61887,15715,16,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61888,15715,21,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61889,15715,30,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61890,15716,15,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61891,15716,17,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61892,15716,23,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61893,15716,28,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61894,15717,1,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61895,15717,16,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61896,15717,21,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61897,15717,30,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61898,15718,1,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61899,15718,12,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61900,15718,17,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61901,15718,21,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61902,15719,1,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61903,15719,7,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61904,15719,21,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61905,15719,34,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61906,15720,1,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61907,15720,21,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61908,15720,33,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61909,15721,33,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61910,15721,37,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61911,15722,16,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61912,15722,37,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61913,15723,1,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61914,15723,12,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61915,15723,17,true,"2014-02-11 10:23:40.177","2014-02-11 10:23:40.177"
61916,15723,21,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61917,15724,16,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61918,15724,37,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61919,15725,1,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61920,15725,8,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61921,15725,9,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61922,15725,21,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61923,15726,33,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61924,15726,37,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61925,15727,1,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61926,15727,8,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61927,15727,9,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61928,15727,21,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61929,15728,1,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61930,15728,8,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61931,15728,9,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61932,15728,21,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61933,15729,33,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61934,15729,37,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61935,15730,1,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61936,15730,8,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61937,15730,9,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61938,15730,21,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61939,15731,1,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61940,15731,7,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61941,15731,10,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61942,15731,21,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61943,15731,34,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61944,15732,16,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61945,15732,37,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61946,15733,1,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61947,15733,21,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61948,15733,23,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61949,15733,26,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61950,15733,30,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61951,15734,1,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61952,15734,12,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61953,15734,21,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61954,15734,31,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61955,15734,33,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61956,15735,33,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61957,15735,37,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61958,15736,16,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61959,15736,37,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61960,15737,1,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61961,15737,21,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61962,15737,23,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61963,15738,1,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61964,15738,21,true,"2014-02-11 10:23:40.180","2014-02-11 10:23:40.180"
61965,15738,25,true,"2014-02-11 10:23:40.183","2014-02-11 10:23:40.183"
61966,15739,1,true,"2014-02-11 10:23:40.183","2014-02-11 10:23:40.183"
61967,15739,4,true,"2014-02-11 10:23:40.183","2014-02-11 10:23:40.183"
61968,15739,5,true,"2014-02-11 10:23:40.183","2014-02-11 10:23:40.183"
61969,15739,11,true,"2014-02-11 10:23:40.183","2014-02-11 10:23:40.183"
